id,wahlkreis21,gültigerst21,gültigzweit21,cduerst21,spderst21,fdperst21,linerst21,gruerst21,csuerst21,afderst21,unionerst21,maxerst21,cduzweit21,spdzweit21,fdpzweit21,linzweit21,gruzweit21,csuzweit21,afdzweit21,unionzweit21,maxzweit21,unionmaxerst21,spdmaxerst21,fdpmaxerst21,linmaxerst21,grumaxerst21,afdmaxerst21,unionmaxzweit21,spdmaxzweit21,fdpmaxzweit21,linmaxzweit21,grumaxzweit21,afdmaxzweit21,wahlkreis17,gültigerst17,gültigzweit17,cduerst17,spderst17,fdperst17,linerst17,gruerst17,csuerst17,afderst17,unionerst17,parteierst17,maxerst17,cduzweit17,spdzweit17,fdpzweit17,linzweit17,gruzweit17,csuzweit17,afdzweit17,unionzweit17,parteizweit17,maxzweit17,unionmaxerst17,spdmaxerst17,fdpmaxerst17,linmaxerst17,grumaxerst17,afdmaxerst17,unionmaxzweit17,spdmaxzweit17,fdpmaxzweit17,linmaxzweit17,grumaxzweit17,afdmaxzweit17,wahlkreis13,gültigerst13,gültigzweit13,cduerst13,spderst13,fdperst13,linerst13,gruerst13,csuerst13,afderst13,unionerst13,parteierst13,maxerst13,cduzweit13,spdzweit13,fdpzweit13,linzweit13,gruzweit13,csuzweit13,afdzweit13,unionzweit13,parteizweit13,maxzweit13,unionmaxerst13,spdmaxerst13,fdpmaxerst13,linmaxerst13,grumaxerst13,afdmaxerst13,unionmaxzweit13,spdmaxzweit13,fdpmaxzweit13,linmaxzweit13,grumaxzweit13,afdmaxzweit13,wahlkreis09,gültigerst09,gültigzweit09,cduerst09,spderst09,fdperst09,linerst09,gruerst09,csuerst09,unionerst09,parteierst09,maxerst09,cduzweit09,spdzweit09,fdpzweit09,linzweit09,gruzweit09,csuzweit09,unionzweit09,parteizweit09,maxzweit09,unionmaxerst09,spdmaxerst09,fdpmaxerst09,linmaxerst09,grumaxerst09,unionmaxzweit09,spdmaxzweit09,fdpmaxzweit09,linmaxzweit09,grumaxzweit09,wahlkreis05,gültigerst05,gültigzweit05,cduerst05,spderst05,fdperst05,linerst05,gruerst05,csuerst05,unionerst05,parteierst05,maxerst05,cduzweit05,spdzweit05,fdpzweit05,linzweit05,gruzweit05,csuzweit05,unionzweit05,parteizweit05,maxzweit05,unionmaxerst05,spdmaxerst05,fdpmaxerst05,linmaxerst05,grumaxerst05,unionmaxzweit05,spdmaxzweit05,fdpmaxzweit05,linmaxzweit05,grumaxzweit05,wahlkreis02,gültigerst02,gültigzweit02,cduerst02,spderst02,fdperst02,linerst02,gruerst02,csuerst02,unionerst02,parteierst02,maxerst02,cduzweit02,spdzweit02,fdpzweit02,linzweit02,gruzweit02,csuzweit02,unionzweit02,parteizweit02,maxzweit02,unionmaxerst02,spdmaxerst02,fdpmaxerst02,linmaxerst02,grumaxerst02,unionmaxzweit02,spdmaxzweit02,fdpmaxzweit02,linmaxzweit02,grumaxzweit02,wahlkreis98,gültigerst98,gültigzweit98,cduerst98,spderst98,fdperst98,linerst98,gruerst98,csuerst98,unionerst98,parteierst98,maxerst98,cduzweit98,spdzweit98,fdpzweit98,linzweit98,gruzweit98,csuzweit98,unionzweit98,parteizweit98,maxzweit98,unionmaxerst98,spdmaxerst98,fdpmaxerst98,linmaxerst98,grumaxerst98,unionmaxzweit98,spdmaxzweit98,fdpmaxzweit98,linmaxzweit98,grumaxzweit98
152,14,167698,161407,100,0.9,20.3,0.8,99.1,99.2,14.9,199.2,c(unionerst = 8),100,1,27.2,0.9,99,99.1,23.3,199.1,8,0,0,0,0,0,0,0,0,0,0,0,0,Leipzig I,159781,159930,27.5,16.5,5.7,19.5,5.5,0,20.5,27.5,CDU,1,23.5,12.9,8.5,19.5,7.1,0,20.8,23.5,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Leipzig I,136399,136794,40,21.6,1.7,23.4,5.6,0,0,40,CDU,1,36.9,18.5,2.9,21.3,6.9,0,6.1,36.9,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Nordsachsen,107843,107956,40.9,14.7,9.8,25.7,4,0,40.9,CDU,1,35.6,15.7,12.7,25.7,4.4,0,35.6,CDU,1,0,0,0,0,0,0,0,0,0,0,Delitzsch - Torgau-Oschatz - Riesa,166561,166596,36.5,26,5.2,23.2,2.6,0,36.5,CDU,1,30.4,25.3,9,24.5,3.5,0,30.4,CDU,1,0,0,0,0,0,0,0,0,0,0,Delitzsch - Torgau-Oschatz - Riesa,161431,161889,38.7,34.9,6.4,17.4,2.5,0,38.7,CDU,1,33.3,36,7.1,16.4,3.2,0,33.3,SPD,2,0,0,0,0,0,0,0,0,0,0,Trier,147759,148053,43.5,45.2,3.1,0,5.6,0,43.5,SPD,2,39.4,42.4,6.2,0.9,7.7,0,39.4,SPD,2,0,0,0,0,0,0,0,0,0,0
153,14,180867,175198,100,0.8,16.3,0.6,99.2,99.4,13,199.4,c(unionerst = 8),100,0.9,24.4,0.8,99.1,99.2,21.8,199.2,8,0,0,0,0,0,0,0,0,0,0,0,0,Leipzig II,173636,173784,24.6,13.7,5.8,25.3,9.9,0,15,24.6,Linke,4,21.9,13.1,8.6,22.5,10.4,0,16,21.9,Linke,4,0,0,0,0,0,0,0,0,0,0,0,0,Leipzig II,151860,152187,34.3,23.4,1.5,24.9,9,0,0,34.3,CDU,1,32.6,18.9,3,22.5,11.2,0,5.1,32.6,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Leipzig I,128115,128311,33.3,19.4,9.2,26.6,6.9,0,33.3,CDU,1,30,18,12.8,25.5,8.9,0,30,CDU,1,0,0,0,0,0,0,0,0,0,0,Leipzig I,143368,143391,29.3,33,5.2,23.9,3.9,0,29.3,SPD,2,25.8,32,8.1,22.5,6.6,0,25.8,SPD,2,0,0,0,0,0,0,0,0,0,0,Leipzig I,138776,139077,27.9,40.7,6.1,20,4.7,0,27.9,SPD,2,25.2,39.8,7,17.6,6.5,0,25.2,SPD,2,0,0,0,0,0,0,0,0,0,0,Montabaur,197315,198235,44.1,47.2,3,0,3.6,0,44.1,SPD,2,39.4,42.5,7,1,5.4,0,39.4,SPD,2,0,0,0,0,0,0,0,0,0,0
154,14,162259,161321,100,1.3,24.1,1.1,98.7,98.9,20.2,198.9,c(unionerst = 8),100,1.4,33.6,1.2,98.6,98.8,29.7,198.8,8,0,0,0,0,0,0,0,0,0,0,0,0,Leipzig-Land,159004,159391,34.1,11.5,6.3,15.6,3.9,0,28.7,34.1,CDU,1,30.1,11.4,8.1,14.7,3.2,0,26.9,30.1,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Leipzig-Land,148740,149205,51.3,15.8,1.9,21.4,3.3,0,0,51.3,CDU,1,45.8,15.2,2.9,19.9,3.3,0,6.4,45.8,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Leipzig II,142677,142795,28.8,23,7.4,25.3,12.2,0,28.8,CDU,1,26.1,18.3,11.9,25.5,14.7,0,26.1,CDU,1,0,0,0,0,0,0,0,0,0,0,Leipzig II,150681,150938,25.6,35.3,4.7,22.5,7.2,0,25.6,SPD,2,23.3,32.5,7.6,22.5,10,0,23.3,SPD,2,0,0,0,0,0,0,0,0,0,0,Leipzig II,145534,146030,23.9,39.9,6.3,23.4,5.8,0,23.9,SPD,2,22.7,40.6,6.5,17.8,9.1,0,22.7,SPD,2,0,0,0,0,0,0,0,0,0,0,Mainz,193188,193910,37.8,43.6,7.6,1.2,5.5,0,37.8,SPD,2,36.4,38.7,8.6,1.5,9.9,0,36.4,SPD,2,0,0,0,0,0,0,0,0,0,0
155,14,149337,152988,100,1.3,22,1.2,98.7,98.8,17.3,198.8,c(unionerst = 8),100,1.3,36.2,1.4,98.7,98.6,25.8,198.6,8,0,0,0,0,0,0,0,0,0,0,0,0,Meißen,150932,150913,36.7,8.9,5.3,12.7,3.3,0,31,36.7,CDU,1,26.1,8.7,8.7,13.3,3.7,0,32.9,26.1,AfD,7,0,0,0,0,0,0,0,0,0,0,0,0,Meißen,142973,143189,53.6,12.7,2.4,17.7,3.4,0,0,53.6,CDU,1,45.1,12.6,3.7,18.7,4,0,7.1,45.1,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Leipzig-Land,146106,146308,41.7,16.1,10.1,22.6,4.6,0,41.7,CDU,1,36.7,16,13.2,23.8,5.1,0,36.7,CDU,1,0,0,0,0,0,0,0,0,0,0,Leipziger Land - Muldentalkreis,175499,175562,34.9,29.6,5.5,21.6,2.3,0,34.9,CDU,1,30.9,26.5,9.2,22.7,4.1,0,30.9,CDU,1,0,0,0,0,0,0,0,0,0,0,Leipziger-Land - Muldentalkreis,170015,170428,35,39.7,6.7,15.3,2.4,0,35,SPD,2,32.1,37.7,7.2,15.3,3.7,0,32.1,SPD,2,0,0,0,0,0,0,0,0,0,0,Worms,156592,157377,37.1,50,4.1,0,5,0,37.1,SPD,2,33.8,45,7.8,1.2,6.4,0,33.8,SPD,2,0,0,0,0,0,0,0,0,0,0
156,14,159242,161319,100,1.3,25.7,1.3,98.7,98.7,18.3,198.7,c(unionerst = 8),100,1.5,30.1,1.5,98.5,98.5,26.7,198.5,8,0,0,0,0,0,0,0,0,0,0,0,0,Bautzen I,158876,158842,30.6,10,5.8,15.2,2,0,33.2,30.6,AfD,7,27.1,9.1,7.6,14.2,2.4,0,32.8,27.1,AfD,7,0,0,0,0,0,0,0,0,0,0,0,0,Bautzen I,152003,152013,49.2,11.4,2.6,21.3,2.4,0,0,49.2,CDU,1,45.6,12.2,3.1,19.9,2.8,0,7.1,45.6,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Meißen,137820,137821,45.2,12.5,9,21.3,6,0,45.2,CDU,1,37.5,13.1,14.5,22.7,5.8,0,37.5,CDU,1,0,0,0,0,0,0,0,0,0,0,Kamenz - Hoyerswerda - Großenhain,160636,160756,34.5,24.2,7.2,23.4,2.7,0,34.5,CDU,1,30.2,22.7,10,24.3,3.4,0,30.2,CDU,1,0,0,0,0,0,0,0,0,0,0,Kamenz - Hoyerswerda - Großenhain,155204,154994,37.6,32.2,7.1,18.3,2.2,0,37.6,CDU,1,34.3,32.2,7.6,17.3,3.2,0,34.3,CDU,1,0,0,0,0,0,0,0,0,0,0,Frankenthal,129272,129743,39.5,47.5,3.3,0,4.9,0,39.5,SPD,2,35.4,44.8,6.6,1,5.4,0,35.4,SPD,2,0,0,0,0,0,0,0,0,0,0
157,14,153095,156089,100,1.5,25.7,1.4,98.5,98.6,18,198.6,c(unionerst = 8),100,1.6,30.9,1.5,98.4,98.5,26.3,198.5,8,0,0,0,0,0,0,0,0,0,0,0,0,Görlitz,153643,153720,31.4,10.9,5,13.6,3.3,0,32.4,31.4,AfD,7,26.7,9.3,7,14,2.9,0,32.9,26.7,AfD,7,0,0,0,0,0,0,0,0,0,0,0,0,Görlitz,149683,149961,49.6,15.2,1.6,19.7,3.4,0,0,49.6,CDU,1,44.1,12.6,2.8,19.6,3.4,0,8.2,44.1,CDU,1,0,0,0,0,0,0,0,0,0,0,0,6.5,Bautzen I,152059,152393,42.3,11.1,11.7,25.1,4.3,0,42.3,CDU,1,38.8,12.4,13.8,24.4,4.2,0,38.8,CDU,1,0,0,0,0,0,0,0,0,0,0,Löbau-Zittau - Görlitz - Niesky,147467,147688,38.5,18.5,6.7,23.5,4.2,0,38.5,CDU,1,32.8,20.4,9.3,24,3.9,0,32.8,CDU,1,0,2,0,0,0,0,0,0,0,0,Löbau-Zittau - Görlitz - Niesky,146133,146527,40.6,27,9.5,18.4,3.2,0,40.6,CDU,1,37.9,28.4,7.5,16.3,3.7,0,37.9,CDU,1,0,0,0,0,0,0,0,0,0,0,Ludwigshafen,127586,127686,40.8,47.9,1.9,0,2.9,0,40.8,SPD,2,35.3,44.1,6.2,1.2,5.2,0,35.3,SPD,2,0,0,0,0,0,0,0,0,0,0
158,14,154159,156342,100,1.4,18.9,1.3,98.6,98.7,16.9,198.7,c(unionerst = 8),100,1.6,28.4,1.3,98.4,98.7,25.3,198.7,8,0,0,0,0,0,0,0,0,0,0,0,0,Sächsische Schweiz-Osterzgebirge,153899,154375,28.8,7.2,6.5,14.7,3,0,37.4,28.8,AfD,7,25.6,7.8,8.3,12.8,3,0,35.5,25.6,AfD,7,0,2,0,0,0,6.5,0,2,0,0,0,6.5,Sächsische Schweiz - Osterzgebirge,144771,144975,50.2,10.7,1.8,19,2.9,0,0,50.2,CDU,1,46,10.9,3.2,17.1,3.6,0,7.9,46,CDU,1,0,2,0,0,0,0,0,2,0,0,0,0,Görlitz,146987,147147,42.4,11.6,9.5,24.3,5,0,42.4,CDU,1,37.4,12.6,13.1,24.6,4.8,0,37.4,CDU,1,0,0,0,0,0,0,0,0,0,0,Bautzen - Weißwasser,128373,128646,38.5,18.9,8.6,24.2,2.8,0,38.5,CDU,1,33.6,20.2,9.9,23.7,3.3,0,33.6,CDU,1,0,0,0,0,0,0,0,0,0,0,Bautzen - Weißwasser,126458,126787,42.8,25.9,7.8,16.6,3.2,0,42.8,CDU,1,38.7,28,7.7,15.9,3.1,0,38.7,CDU,1,0,0,0,0,0,0,0,0,0,0,Neustadt - Speyer,150233,150852,46.3,41.1,3.1,0,4.2,0,46.3,CDU,1,41.7,36.7,7.4,1,6.5,0,41.7,CDU,1,0,0,0,0,0,0,0,0,0,0
159,14,181120,182849,100,0.9,20.9,0.8,99.1,99.2,15.3,199.2,c(unionerst = 8),100,1.2,24.3,0.9,98.8,99.1,24.1,199.1,8,0,0,0,0,0,0,0,0,0,0,0,0,Dresden I,180647,181118,24.6,13.2,7.5,21,6.5,0,22.4,24.6,CDU,1,24.4,10.6,10.3,17.1,7.7,0,23.1,24.4,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Dresden I,170365,171136,42.6,14.9,1.9,25,6.1,0,0,42.6,CDU,1,39.8,15.4,3.1,19,7.9,0,6.9,39.8,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Sächsische Schweiz - Osterzgebirge,138760,138960,45.1,11.7,11,20.3,4.6,0,45.1,CDU,1,40.3,12,14.3,20.8,5.3,0,40.3,CDU,1,0,0,0,0,0,0,2,0,0,0,Sächsische Schweiz - Weißeritzkreis,167128,167235,40.9,19.8,7.2,19.5,3.5,0,40.9,CDU,1,35.1,20.1,10.9,19.8,4.2,0,35.1,CDU,1,0,0,0,0,0,0,0,0,0,0,Sächsische Schweiz - Weißeritzkreis,159058,159065,46.2,25.8,6.1,14.5,3.2,0,46.2,CDU,1,41.6,27.5,7.3,14.3,3.8,0,41.6,CDU,1,0,0,0,0,0,0,0,0,0,0,Kaiserslautern,175704,176661,37.1,50.9,3.7,0,3.8,0,37.1,SPD,2,33.6,47.2,5.7,1,5.3,0,33.6,SPD,2,0,0,0,0,0,0,0,0,0,0
160,14,189417,186818,100,0.9,18.5,0.8,99.1,99.2,13.7,199.2,c(unionerst = 8),100,1.1,25.3,0.9,98.9,99.1,22.9,199.1,8,0,0,0,0,0,0,0,0,0,0,0,0,Dresden II – Bautzen II,184693,185164,25.5,11.1,7,17.5,8.6,0,22.3,25.5,CDU,1,23.1,9.7,9.6,17.3,9,0,23.3,23.1,AfD,7,0,0,0,0,0,0,0,0,0,0,0,0,Dresden II - Bautzen II,170398,171193,41.8,14.8,2,19.1,9.8,0,0,41.8,CDU,1,38.6,14,3.2,18.1,9.5,0,7,38.6,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Dresden I,155213,155447,36.6,16.7,9.5,24,8.8,0,36.6,CDU,1,34.3,15.7,13.2,22,10.9,0,34.3,CDU,1,0,0,0,0,0,0,0,0,0,0,Dresden I,156608,156581,37,32.1,4.7,19.2,3.9,0,37,CDU,1,24.4,27.9,16.6,19.7,7.1,0,24.4,SPD,2,0,0,0,0,0,0,0,3.5,0,0,Dresden I,162537,162761,33.8,31.3,5.5,20.9,5.5,0,33.8,CDU,1,30.5,32.9,7,17.7,7.9,0,30.5,SPD,2,0,0,0,0,0,0,0,0,0,0,Pirmasens,120105,121033,40.3,45.7,3.9,0,4.2,0,40.3,SPD,2,38.1,43.1,5.9,0.9,4.3,0,38.1,SPD,2,0,0,0,0,0,0,0,0,0,0
161,14,147732,150648,100,1.4,23.4,1.2,98.6,98.8,17.3,198.8,c(unionerst = 8),100,1.3,32,1.2,98.7,98.8,27.3,198.8,8,0,0,0,0,0,0,0,0,0,0,0,0,Mittelsachsen,148674,148889,32.4,12,5.8,14,3.1,0,31.5,32.4,CDU,1,27.7,9.7,7.9,14.5,2.8,0,31.2,27.7,AfD,7,0,0,0,0,0,0,0,0,0,0,0,0,Mittelsachsen,142986,143374,51.9,15.4,2.2,20.3,3.2,0,0,51.9,CDU,1,45.3,13.3,3.4,20.6,3.3,0,6.3,45.3,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Dresden II - Bautzen II,152281,152597,36.4,14.6,12,19.5,12.4,0,36.4,CDU,1,33.8,14.1,14.3,20.2,13.1,0,33.8,CDU,1,0,0,0,0,0,0,0,0,0,0,Dresden II - Meißen I,191777,191930,35.2,24.7,7.5,18.8,7.5,0,35.2,CDU,1,29.7,24.2,11.1,19.4,9,0,29.7,CDU,1,0,0,0,0,0,0,0,0,0,0,Dresden II - Meißen I,177451,177652,37,29.2,7.8,17.5,6,0,37,CDU,1,33,30.1,8.1,15.6,8.8,0,33,CDU,1,0,0,0,0,0,0,0,0,0,0,Südpfalz,167130,167337,47.1,39.8,3.1,0,4.5,0,47.1,CDU,1,39.7,38.1,7.3,0.9,7,0,39.7,CDU,1,0,0,0,0,0,0,0,0,0,0
162,14,140700,147218,100,1,18.3,0.8,99,99.2,14.7,199.2,c(unionerst = 8),100,1.1,26.3,0.9,98.9,99.1,24.6,199.1,8,0,0,0,0,0,0,0,0,0,0,0,0,Chemnitz,145553,145871,26.6,15.4,6.6,19.4,4.2,0,24,26.6,CDU,1,24.9,11.9,8.4,19.2,4.7,0,24.3,24.9,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Chemnitz,134175,134528,41.7,20.9,2,23.8,4.8,0,0,41.7,CDU,1,38.9,17.5,2.9,23.1,5.3,0,6,38.9,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Mittelsachsen,141396,141567,43.6,14.7,9.9,23.2,4.2,0,43.6,CDU,1,38.5,13.2,13.9,24.5,4.4,0,38.5,CDU,1,0,0,0,0,0,0,0,0,0,0,Freiberg - Mittlerer Erzgebirgskreis,149494,149605,38.5,19.1,13.1,18.9,2.2,0,38.5,CDU,1,33.8,20.2,12.1,21.3,3.2,0,33.8,CDU,1,0,0,3.5,0,0,0,0,0,0,0,Freiberg - Mittlerer Erzgebirgskreis,145314,145951,43.3,28.3,6.5,15.8,2.3,0,43.3,CDU,1,38.3,29.4,7.6,15.1,3.3,0,38.3,CDU,1,0,0,0,0,0,0,0,0,0,0,Stuttgart I,148902,149041,37.7,34,4.4,0.7,19.3,0,37.7,CDU,1,31.9,34.2,11.9,1.2,15.5,0,31.9,SPD,2,0,0,0,0,0,0,0,3.5,0,0
163,14,137431,138891,100,1.2,23.4,1.1,98.8,98.9,17.9,198.9,c(unionerst = 8),100,1.6,34.6,1.2,98.4,98.8,30.2,198.8,8,0,0,0,0,0,0,0,0,0,0,0,0,Chemnitzer Umland – Erzgebirgskreis II,136670,137183,35.1,10.3,7.6,17,3.4,0,26.6,35.1,CDU,1,30.6,10.6,7.7,15.3,2.8,0,26.8,30.6,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Chemnitzer Umland - Erzgebirgskreis II,131445,132435,49.6,15.6,2.3,21.9,3.7,0,0,49.6,CDU,1,45.3,14.5,2.7,20,3.2,0,7.3,45.3,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Chemnitz,134384,134497,34.1,20.1,9,27.9,6,0,34.1,CDU,1,30.5,17.1,12.7,28.6,7.1,0,30.5,CDU,1,0,0,0,0,0,0,0,0,0,0,Döbeln - Mittweida - Meißen II,168113,168134,38.9,22,6.9,22.2,2.6,0,38.9,CDU,1,32.5,22.2,10.3,23.1,3.4,0,32.5,CDU,1,0,0,0,0,0,0,0,0,0,0,Döbeln - Mittweida - Meißen II,162956,162943,39.3,34,6,14.8,3,0,39.3,CDU,1,36.1,32,7.6,15.6,3.5,0,36.1,CDU,1,0,0,0,0,0,0,0,0,0,0,Stuttgart II,145504,145572,37.8,43.3,4.4,0.9,6.9,0,37.8,SPD,2,32.5,39,9.2,1.2,10.7,0,32.5,SPD,2,0,0,0,0,0,0,0,0,0,0
164,14,161777,166701,100,1.4,25.1,1.3,98.6,98.7,19.4,198.7,c(unionerst = 8),100,1.9,34,1.6,98.1,98.4,30.4,198.4,8,0,0,0,0,0,0,0,0,0,0,0,0,Erzgebirgskreis I,163552,163971,34.7,9,7.2,15.2,2.6,0,30.2,34.7,CDU,1,31,9.4,7.4,14.1,2.2,0,29.2,31,CDU,1,0,0,0,0,0,0,0,0,0,0,5,0,Erzgebirgskreis I,157918,158750,50.2,12.1,6.5,20.6,3.2,0,0,50.2,CDU,1,46,12.7,3.7,19.4,2.5,0,7.6,46,CDU,1,0,0,0,0,0,0,0,0,0,0,5,0,Chemnitzer Umland - Erzgebirgskreis II,131126,131322,41.2,14.7,10.7,25.3,4.1,0,41.2,CDU,1,37.5,14.6,12.9,25.5,4.5,0,37.5,CDU,1,0,0,0,0,0,0,0,0,0,0,Chemnitz,155656,155857,28.1,28.4,6.9,26.6,3.8,0,28.1,SPD,2,24.3,26.7,9.8,26.4,5.5,0,24.3,SPD,2,0,0,0,0,0,0,0,0,0,0,Chemnitz,154947,155164,29.6,35,6,20.9,3.8,0,29.6,SPD,2,26.5,35.5,7,19.7,5.1,0,26.5,SPD,2,0,0,0,0,0,0,0,0,0,0,Böblingen,201404,201916,44,39,4.3,0.9,6.8,0,44,CDU,1,37.7,35.1,10.3,0.9,8.9,0,37.7,CDU,1,0,0,0,0,0,0,0,0,0,0
165,14,147146,150950,100,1.3,20.9,1.1,98.7,98.9,18.4,198.9,c(unionerst = 8),100,5,32,1.4,95,98.6,29.9,198.6,8,0,0,0,0,0,0,0,2.5,0,0,5,0,Zwickau,143380,148829,33.7,12.7,13.4,25.7,4.5,0,0,33.7,CDU,1,30.3,10.8,7.6,16.6,2.9,0,26.2,30.3,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Zwickau,145582,146054,44.6,15.8,2.7,24.6,3,0,0,44.6,CDU,1,44.4,14.8,2.7,21.3,3.2,0,6.1,44.4,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Erzgebirgskreis I,156771,156798,40.3,11,15.2,23.7,3.8,0,40.3,CDU,1,38.5,12,14.1,25.2,3.8,0,38.5,CDU,1,0,2,0,0,0,0,0,0,0,0,Chemnitzer Land - Stollberg,142714,143078,37.5,25,5.8,23.1,2.3,0,37.5,CDU,1,31.3,24.4,9.6,23.1,3.5,0,31.3,CDU,1,0,0,0,0,0,0,0,0,0,0,Chemnitzer Land - Stollberg,140196,140600,36.9,32.8,6.7,15.8,2.6,0,36.9,CDU,1,34.6,34.4,7.1,15,3.2,0,34.6,CDU,1,0,0,0,0,0,0,0,0,0,0,Esslingen,132864,133220,40.2,45.9,3.3,0.7,5.2,0,40.2,SPD,2,37.3,37.1,8.4,0.7,9.2,0,37.3,CDU,1,0,0,0,0,0,0,0,0,0,0
166,14,137832,142775,100,1.5,27.3,1.2,98.5,98.8,19.4,198.8,c(unionerst = 8),100,1.7,34.4,1.3,98.3,98.7,29.8,198.7,8,0,0,0,0,0,0,0,0,0,0,0,0,Vogtlandkreis,140355,140861,35,11.1,5.6,15.5,3.8,0,26,35,CDU,1,30.2,11.4,7.2,16,3,0,26.4,30.2,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Vogtlandkreis,136134,136695,48.3,20.7,2.6,19.6,2.6,0,0,48.3,CDU,1,44.2,16,2.8,20.2,3.3,0,6.7,44.2,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Zwickau,143231,143386,38.8,14.6,9.1,28.1,4.5,0,38.8,CDU,1,35.9,14.9,12.1,27.7,4.5,0,35.9,CDU,1,0,0,0,0,0,0,0,0,0,0,Annaberg - Aue-Schwarzenberg,136726,136704,39.4,19.9,6.3,22.3,2,0,39.4,CDU,1,33.3,20.9,9.4,23.3,2.6,0,33.3,CDU,1,0,0,0,0,0,0,0,0,0,5,Annaberg - Aue-Schwarzenberg,134901,135018,43.5,27.9,6,14.7,2.8,0,43.5,CDU,1,39.3,31.2,6.4,14.1,2.6,0,39.3,CDU,1,0,0,0,0,0,0,0,0,0,0,Nürtingen,153559,154051,42.9,35.4,3.9,0.7,10.4,0,42.9,CDU,1,37.2,34.6,9.9,0.8,9.3,0,37.2,CDU,1,0,0,0,0,0,0,0,0,0,0
167,6,138146,142852,100,1.6,25.9,1.5,98.4,98.5,22,198.5,c(unionerst = 8),100,1.5,33.1,1.5,98.5,98.5,29.6,198.5,8,0,0,0,0,0,0,0,0,0,0,0,0,Waldeck,140638,140733,33.6,35.1,7.1,6.1,5.7,0,11,33.6,SPD,2,30,30.9,9.9,7,6.9,0,11.7,30,SPD,2,0,0,0,0,0,0,0,0,0,0,0,0,Waldeck,133701,134416,41.5,41.3,2.7,5.4,6.3,0,0,41.5,CDU,1,36.5,36,4.8,5.5,8.1,0,5,36.5,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,Vogtlandkreis,134909,135054,40.9,15.9,9.5,24.9,4.3,0,40.9,CDU,1,36.7,15,12.5,26.1,5,0,36.7,CDU,1,0,0,0,0,0,0,0,0,0,0,Zwickauer Land - Zwickau,141841,141893,34.6,25.2,5.6,26.1,2.5,0,34.6,CDU,1,29.3,25.6,9.3,25.5,3.4,0,29.3,CDU,1,0,0,0,0,0,0,0,0,0,0,Zwickauer Land - Zwickau,139129,139426,39.4,32.1,5.3,18.4,2.9,0,39.4,CDU,1,33.5,34.6,6.6,16.6,3.6,0,33.5,SPD,2,0,0,0,0,0,0,0,0,0,0,Göppingen,144793,145094,42.4,42.3,3.1,0,4.7,0,42.4,CDU,1,34.9,39,9.1,0.7,7.4,0,34.9,SPD,2,0,0,0,0,0,0,0,0,0,0
168,6,162796,167855,100,1.4,20.1,1.2,98.6,98.8,17.3,198.8,c(unionerst = 8),100,1.5,26.5,1.5,98.5,98.5,24.9,198.5,8,0,0,0,0,0,0,0,0,0,0,0,0,Kassel,165278,165403,26.9,35.6,5.9,8.8,9.4,0,10,26.9,SPD,2,25.2,28.3,9.1,11.3,11.4,0,10.5,25.2,SPD,2,0,0,0,0,0,0,0,0,0,0,0,0,Kassel,155463,156479,35.2,40,2.1,8.4,10.7,0,0,35.2,SPD,2,30.9,34,4,8.7,12.7,0,5.1,30.9,SPD,2,0,0,0,0,0,0,0,0,0,0,0,0,Waldeck,137007,137295,35.3,37.8,9.6,7.6,8.2,0,35.3,SPD,2,29.9,33,14.7,8.5,9.8,0,29.9,SPD,2,0,0,0,0,0,0,0,0,0,0,Vogtland - Plauen,163405,163470,36.1,25.2,6.5,22.3,3.5,0,36.1,CDU,1,30,25.1,10.3,23,3.8,0,30,CDU,1,0,0,0,0,0,0,0,0,0,0,Vogtland - Plauen,162187,162788,35,34.2,8.2,18.1,2.8,0,35,CDU,1,33.7,35.7,7.6,14.6,3.5,0,33.7,SPD,2,0,0,0,0,0,0,0,0,0,0,Waiblingen,174855,175366,42.8,39,4,0.8,7.3,0,42.8,CDU,1,36,35.4,10.6,0.9,9.2,0,36,CDU,1,0,0,0,0,0,0,0,0,0,0
